order_purchase_timestamp,product_category_name_english,sales_volume,revenue
2017-03-06,health_beauty,8,1053.48
2017-03-07,health_beauty,5,642.85
2017-03-08,health_beauty,4,286.79
2017-03-09,health_beauty,10,1231.97
2017-03-10,health_beauty,11,1639.84
2017-03-11,health_beauty,5,588.69
2017-03-12,health_beauty,3,443.47
2017-03-13,health_beauty,12,1720.64
2017-03-14,health_beauty,12,1904.31
2017-03-15,health_beauty,6,999.37
2017-03-16,health_beauty,14,2059.37
2017-03-17,health_beauty,5,853.99
2017-03-18,health_beauty,3,171.99
2017-03-19,health_beauty,2,399.98
2017-03-20,health_beauty,20,2239.34
2017-03-21,health_beauty,7,544.43
2017-03-22,health_beauty,10,1456.09
2017-03-23,health_beauty,13,1540.2
2017-03-24,health_beauty,3,323.89
2017-03-25,health_beauty,5,289.5
2017-03-26,health_beauty,1,89.9
2017-03-27,health_beauty,9,548.68
2017-03-28,health_beauty,8,474.15
2017-03-29,health_beauty,10,584.58
2017-03-30,health_beauty,2,250.99
2017-03-31,health_beauty,8,1373.33
2017-04-01,health_beauty,7,765.28
2017-04-02,health_beauty,5,766.87
2017-04-03,health_beauty,3,189.88
2017-04-04,health_beauty,6,553.6
2017-04-05,health_beauty,5,814.38
2017-04-06,health_beauty,6,360.98
2017-04-07,health_beauty,11,644.54
2017-04-08,health_beauty,5,318.79
2017-04-09,health_beauty,3,724.88
2017-04-10,health_beauty,13,961.39
2017-04-11,health_beauty,6,717.32
2017-04-12,health_beauty,6,1306.87
2017-04-13,health_beauty,5,1192.55
2017-04-14,health_beauty,3,490.8
2017-04-15,health_beauty,2,125.8
2017-04-16,health_beauty,3,417.15
2017-04-17,health_beauty,7,1068.76
2017-04-18,health_beauty,1,64.99
2017-04-19,health_beauty,9,861.21
2017-04-20,health_beauty,11,1377.18
2017-04-21,health_beauty,3,109.99
2017-04-22,health_beauty,14,2004.54
2017-04-23,health_beauty,11,1671.89
2017-04-24,health_beauty,13,1750.34
2017-04-25,health_beauty,7,255.75
2017-04-26,health_beauty,11,971.18
2017-04-27,health_beauty,2,68.89
2017-04-28,health_beauty,7,474.34
2017-04-29,health_beauty,9,1768.48
2017-04-30,health_beauty,8,1202.94
2017-05-01,health_beauty,12,1478.2
2017-05-02,health_beauty,10,1175.19
2017-05-03,health_beauty,9,982.1
2017-05-04,health_beauty,19,1738.06
2017-05-05,health_beauty,15,1824.17
2017-05-06,health_beauty,7,2724.8
2017-05-07,health_beauty,9,541.53
2017-05-08,health_beauty,8,921.76
2017-05-09,health_beauty,8,961.36
2017-05-10,health_beauty,9,1103.22
2017-05-11,health_beauty,13,5362.55
2017-05-12,health_beauty,13,1297.76
2017-05-13,health_beauty,3,554.9
2017-05-14,health_beauty,18,2033.53
2017-05-15,health_beauty,9,1493.38
2017-05-16,health_beauty,14,840.42
2017-05-17,health_beauty,8,958.17
2017-05-18,health_beauty,6,1364.89
2017-05-19,health_beauty,15,2576.98
2017-05-21,health_beauty,12,2231.47
2017-05-22,health_beauty,17,4806.82
2017-05-23,health_beauty,8,1028.57
2017-05-24,health_beauty,6,715.72
2017-05-25,health_beauty,4,222.49
2017-05-26,health_beauty,8,1015.39
2017-05-27,health_beauty,12,1568.96
2017-05-28,health_beauty,5,306.69
2017-05-29,health_beauty,16,1002.46
2017-05-30,health_beauty,5,1101.88
2017-05-31,health_beauty,20,5693.74
2017-06-01,health_beauty,15,1508.29
2017-06-02,health_beauty,7,492.45
2017-06-03,health_beauty,15,1437.04
2017-06-04,health_beauty,11,1209.64
2017-06-05,health_beauty,6,1517.17
2017-06-06,health_beauty,12,1385.43
2017-06-07,health_beauty,9,891.45
2017-06-08,health_beauty,15,4315.13
2017-06-09,health_beauty,7,943.58
2017-06-10,health_beauty,6,534.58
2017-06-11,health_beauty,3,946.98
2017-06-12,health_beauty,6,683.48
2017-06-13,health_beauty,9,1590.76
2017-06-14,health_beauty,9,578.45
2017-06-15,health_beauty,4,247.18
2017-06-16,health_beauty,8,702.77
2017-06-17,health_beauty,9,613.65
2017-06-18,health_beauty,15,248.85
2017-06-19,health_beauty,16,1707.96
2017-06-20,health_beauty,11,1540.55
2017-06-21,health_beauty,3,248.98
2017-06-22,health_beauty,13,514.75
2017-06-23,health_beauty,10,1969.49
2017-06-24,health_beauty,5,463.75
2017-06-25,health_beauty,11,1605.46
2017-06-26,health_beauty,12,564.37
2017-06-27,health_beauty,10,934.84
2017-06-28,health_beauty,12,1136.84
2017-06-29,health_beauty,9,1193.47
2017-06-30,health_beauty,12,2265.84
2017-07-01,health_beauty,8,550.49
2017-07-02,health_beauty,8,1865.91
2017-07-03,health_beauty,4,1063.8
2017-07-04,health_beauty,11,996.01
2017-07-05,health_beauty,10,1712.7
2017-07-06,health_beauty,10,887.32
2017-07-07,health_beauty,12,585.26
2017-07-08,health_beauty,12,1831.67
2017-07-09,health_beauty,7,597.72
2017-07-10,health_beauty,22,1171.92
2017-07-11,health_beauty,6,385.59
2017-07-12,health_beauty,13,1002.01
2017-07-13,health_beauty,9,753.58
2017-07-14,health_beauty,12,1299.55
2017-07-15,health_beauty,19,260.37
2017-07-16,health_beauty,241,1450.34
2017-07-17,health_beauty,16,1200.48
2017-07-18,health_beauty,15,2521.79
2017-07-19,health_beauty,15,1048.39
2017-07-20,health_beauty,10,997.85
2017-07-21,health_beauty,10,822.66
2017-07-22,health_beauty,5,839.68
2017-07-23,health_beauty,6,405.17
2017-07-24,health_beauty,10,1155.86
2017-07-25,health_beauty,14,624.44
2017-07-26,health_beauty,8,663.35
2017-07-27,health_beauty,8,2320.67
2017-07-28,health_beauty,14,5582.5
2017-07-29,health_beauty,8,1047.35
2017-07-30,health_beauty,8,725.66
2017-07-31,health_beauty,9,925.34
2017-08-01,health_beauty,21,3787.62
2017-08-02,health_beauty,16,2678.11
2017-08-03,health_beauty,13,1854.91
2017-08-04,health_beauty,10,823.22
2017-08-05,health_beauty,7,396.06
2017-08-06,health_beauty,9,463.6
2017-08-07,health_beauty,13,2740.28
2017-08-08,health_beauty,7,1010.67
2017-08-09,health_beauty,7,439.85
2017-08-10,health_beauty,14,2194.51
2017-08-11,health_beauty,8,921.15
2017-08-12,health_beauty,15,2931.95
2017-08-13,health_beauty,8,1541.65
2017-08-14,health_beauty,15,2541.04
2017-08-15,health_beauty,19,1578.1
2017-08-16,health_beauty,9,1648.6
2017-08-17,health_beauty,12,869.27
2017-08-18,health_beauty,15,2468.35
2017-08-19,health_beauty,10,1263.75
2017-08-20,health_beauty,9,3893.52
2017-08-21,health_beauty,19,1896.43
2017-08-22,health_beauty,12,1679.67
2017-08-23,health_beauty,4,307.89
2017-08-24,health_beauty,13,2193.39
2017-08-25,health_beauty,14,2177.32
2017-08-26,health_beauty,5,407.28
2017-08-27,health_beauty,13,894.63
2017-08-28,health_beauty,13,1269.35
2017-08-29,health_beauty,15,1531.39
2017-08-30,health_beauty,21,1978.08
2017-08-31,health_beauty,11,1312.77
2017-09-01,health_beauty,17,1310.95
2017-09-02,health_beauty,10,1393.25
2017-09-03,health_beauty,8,707.07
2017-09-04,health_beauty,13,2840.6
2017-09-05,health_beauty,17,1680.66
2017-09-06,health_beauty,19,1111.93
2017-09-07,health_beauty,6,1349.17
2017-09-08,health_beauty,12,1418.27
2017-09-09,health_beauty,13,4149.82
2017-09-10,health_beauty,10,1261.33
2017-09-11,health_beauty,19,4155.64
2017-09-12,health_beauty,21,2128.77
2017-09-13,health_beauty,20,1473.71
2017-09-14,health_beauty,17,2751.23
2017-09-15,health_beauty,9,751.87
2017-09-16,health_beauty,13,2031.72
2017-09-17,health_beauty,13,2472.7
2017-09-18,health_beauty,14,1796.17
2017-09-19,health_beauty,9,825.65
2017-09-20,health_beauty,13,1479.62
2017-09-21,health_beauty,18,2247.45
2017-09-22,health_beauty,10,1130.95
2017-09-23,health_beauty,9,1177.2
2017-09-24,health_beauty,23,2426.7
2017-09-25,health_beauty,15,2975.54
2017-09-26,health_beauty,17,1514.37
2017-09-27,health_beauty,12,1826.6
2017-09-28,health_beauty,19,3178.33
2017-09-29,health_beauty,6,984.88
2017-09-30,health_beauty,5,546.97
2017-10-01,health_beauty,7,736.97
2017-10-02,health_beauty,9,1398.66
2017-10-03,health_beauty,12,2001.63
2017-10-04,health_beauty,12,622.42
2017-10-05,health_beauty,12,1469.42
2017-10-06,health_beauty,13,1519.8
2017-10-07,health_beauty,8,1158.67
2017-10-08,health_beauty,12,1120.39
2017-10-09,health_beauty,12,1870.69
2017-10-10,health_beauty,12,1466.27
2017-10-11,health_beauty,16,1077.81
2017-10-12,health_beauty,10,744.76
2017-10-13,health_beauty,7,1161.13
2017-10-14,health_beauty,7,510.56
2017-10-15,health_beauty,8,1454.49
2017-10-16,health_beauty,29,3019.78
2017-10-17,health_beauty,13,2810.66
2017-10-18,health_beauty,14,1800.26
2017-10-19,health_beauty,24,2126.79
2017-10-20,health_beauty,7,941.87
2017-10-21,health_beauty,16,2355.91
2017-10-22,health_beauty,16,2072.41
2017-10-23,health_beauty,10,947.47
2017-10-24,health_beauty,13,936.97
2017-10-25,health_beauty,10,1001.16
2017-10-26,health_beauty,34,1951.59
2017-10-27,health_beauty,8,917.58
2017-10-28,health_beauty,14,1577.23
2017-10-29,health_beauty,23,1820.3
2017-10-30,health_beauty,7,629.84
2017-10-31,health_beauty,10,303.27
2017-11-01,health_beauty,10,1582.15
2017-11-02,health_beauty,8,1310.24
2017-11-03,health_beauty,15,2071.84
2017-11-04,health_beauty,12,866.45
2017-11-05,health_beauty,11,899.28
2017-11-06,health_beauty,7,505.22
2017-11-07,health_beauty,17,2942.65
2017-11-08,health_beauty,16,1261.73
2017-11-09,health_beauty,19,1589.32
2017-11-10,health_beauty,22,1918.99
2017-11-11,health_beauty,9,1562.86
2017-11-12,health_beauty,10,790.06
2017-11-13,health_beauty,21,1888.47
2017-11-14,health_beauty,13,3148.28
2017-11-15,health_beauty,9,1156.88
2017-11-16,health_beauty,9,673.36
2017-11-17,health_beauty,11,1572.08
2017-11-18,health_beauty,12,2804.43
2017-11-19,health_beauty,21,2998.87
2017-11-20,health_beauty,22,5571.39
2017-11-21,health_beauty,19,3558.11
2017-11-22,health_beauty,25,2026.79
2017-11-23,health_beauty,30,4768.87
2017-11-24,health_beauty,99,12369.19
2017-11-25,health_beauty,34,5783.98
2017-11-26,health_beauty,43,4098.36
2017-11-27,health_beauty,33,3214.62
2017-11-28,health_beauty,40,4053.28
2017-11-29,health_beauty,27,4838.79
2017-11-30,health_beauty,37,2321.7
2017-12-01,health_beauty,29,3672.52
2017-12-02,health_beauty,22,3286.97
2017-12-03,health_beauty,23,2820.5
2017-12-04,health_beauty,33,5083.06
2017-12-05,health_beauty,22,1749.53
2017-12-06,health_beauty,35,4442.02
2017-12-07,health_beauty,24,2375.84
2017-12-08,health_beauty,23,3421.22
2017-12-09,health_beauty,6,811.77
2017-12-10,health_beauty,9,876.33
2017-12-11,health_beauty,24,3008.53
2017-12-12,health_beauty,17,2506.39
2017-12-13,health_beauty,25,3274.36
2017-12-14,health_beauty,11,1769.77
2017-12-15,health_beauty,20,4325.91
2017-12-16,health_beauty,14,1525.02
2017-12-17,health_beauty,15,3863.83
2017-12-18,health_beauty,14,1258.91
2017-12-19,health_beauty,36,1215.24
2017-12-20,health_beauty,15,3020.64
2017-12-21,health_beauty,10,1160.3
2017-12-22,health_beauty,10,785.04
2017-12-23,health_beauty,11,737.21
2017-12-24,health_beauty,7,666.25
2017-12-25,health_beauty,5,478.77
2017-12-26,health_beauty,9,490.83
2017-12-27,health_beauty,14,999.09
2017-12-28,health_beauty,12,879.49
2017-12-29,health_beauty,9,1478.37
2017-12-30,health_beauty,5,493.68
2017-12-31,health_beauty,8,1419.17
2018-01-01,health_beauty,9,825.41
2018-01-02,health_beauty,15,2316.6
2018-01-03,health_beauty,18,1568.09
2018-01-04,health_beauty,26,2358.51
2018-01-05,health_beauty,20,2601.43
2018-01-06,health_beauty,26,1506.86
2018-01-07,health_beauty,14,975.29
2018-01-08,health_beauty,30,2205.47
2018-01-09,health_beauty,25,3038.15
2018-01-10,health_beauty,29,2883.35
2018-01-11,health_beauty,23,2631.69
2018-01-12,health_beauty,21,1679.56
2018-01-13,health_beauty,18,2373.02
2018-01-14,health_beauty,18,2534.84
2018-01-15,health_beauty,27,2974.89
2018-01-16,health_beauty,59,3854.54
2018-01-17,health_beauty,24,3507.77
2018-01-18,health_beauty,28,1742.46
2018-01-19,health_beauty,19,2117.28
2018-01-20,health_beauty,15,1505.81
2018-01-21,health_beauty,16,1852.82
2018-01-22,health_beauty,34,3433.7
2018-01-23,health_beauty,41,5217.86
2018-01-24,health_beauty,23,2820.33
2018-01-25,health_beauty,24,1797.9
2018-01-26,health_beauty,22,3004.26
2018-01-27,health_beauty,16,3706.18
2018-01-28,health_beauty,14,2051.45
2018-01-29,health_beauty,24,3646.29
2018-01-30,health_beauty,17,1832.15
2018-01-31,health_beauty,18,1856.82
2018-02-01,health_beauty,25,3753.29
2018-02-02,health_beauty,22,4970.42
2018-02-03,health_beauty,15,1142.67
2018-02-04,health_beauty,25,2529.08
2018-02-05,health_beauty,26,4196.13
2018-02-06,health_beauty,26,1959.06
2018-02-07,health_beauty,28,3716.64
2018-02-08,health_beauty,28,2991.47
2018-02-09,health_beauty,30,3961.3
2018-02-10,health_beauty,10,1150.22
2018-02-11,health_beauty,18,2220.69
2018-02-12,health_beauty,25,2450.84
2018-02-13,health_beauty,26,3175.9
2018-02-14,health_beauty,60,6414.65
2018-02-15,health_beauty,30,4703.29
2018-02-16,health_beauty,20,3241.16
2018-02-17,health_beauty,13,1225.21
2018-02-18,health_beauty,26,2105.8
2018-02-19,health_beauty,30,2172.81
2018-02-20,health_beauty,36,3803.25
2018-02-21,health_beauty,54,5192.04
2018-02-22,health_beauty,38,3945.56
2018-02-23,health_beauty,23,2230.35
2018-02-24,health_beauty,15,1523.49
2018-02-25,health_beauty,22,2684.95
2018-02-26,health_beauty,35,6237.75
2018-02-27,health_beauty,35,4977.11
2018-02-28,health_beauty,22,5330.35
2018-03-01,health_beauty,25,3728.84
2018-03-02,health_beauty,31,4736.45
2018-03-03,health_beauty,28,4531.93
2018-03-04,health_beauty,26,3529.47
2018-03-05,health_beauty,26,2294.26
2018-03-06,health_beauty,27,7236.19
2018-03-07,health_beauty,25,4216.09
2018-03-08,health_beauty,31,3808.79
2018-03-09,health_beauty,30,3443.76
2018-03-10,health_beauty,19,3709.82
2018-03-11,health_beauty,24,3571.03
2018-03-12,health_beauty,27,3947.42
2018-03-13,health_beauty,19,3189.14
2018-03-14,health_beauty,17,2048.6
2018-03-15,health_beauty,33,5852.35
2018-03-16,health_beauty,24,3831.08
2018-03-17,health_beauty,21,1541.1
2018-03-18,health_beauty,17,1540.78
2018-03-19,health_beauty,25,2846.88
2018-03-20,health_beauty,44,4143.84
2018-03-21,health_beauty,28,2255.97
2018-03-22,health_beauty,23,1673.29
2018-03-23,health_beauty,18,5208.78
2018-03-24,health_beauty,4,404.79
2018-03-25,health_beauty,15,1378.65
2018-03-26,health_beauty,44,2538.86
2018-03-27,health_beauty,17,2436.62
2018-03-28,health_beauty,19,1880.53
2018-03-29,health_beauty,22,1335.16
2018-03-30,health_beauty,18,1076.73
2018-03-31,health_beauty,11,1119.24
2018-04-01,health_beauty,24,4427.7
2018-04-02,health_beauty,16,1263.83
2018-04-03,health_beauty,25,2579.7
2018-04-04,health_beauty,31,4104.77
2018-04-05,health_beauty,24,5235.92
2018-04-06,health_beauty,24,2931.95
2018-04-07,health_beauty,29,2727.06
2018-04-08,health_beauty,19,1858.3
2018-04-09,health_beauty,25,4210.55
2018-04-10,health_beauty,17,2605.55
2018-04-11,health_beauty,46,3107.27
2018-04-12,health_beauty,25,3021.67
2018-04-13,health_beauty,37,4236.62
2018-04-14,health_beauty,34,1838.55
2018-04-15,health_beauty,38,4471.39
2018-04-16,health_beauty,31,5333.1
2018-04-17,health_beauty,15,1651.28
2018-04-18,health_beauty,21,2126.51
2018-04-19,health_beauty,31,5138.08
2018-04-20,health_beauty,28,3209.23
2018-04-21,health_beauty,17,2502.73
2018-04-22,health_beauty,21,2236.73
2018-04-23,health_beauty,38,3802.78
2018-04-24,health_beauty,26,4684.92
2018-04-25,health_beauty,30,4090.09
2018-04-26,health_beauty,51,5751.7
2018-04-27,health_beauty,19,2336.8
2018-04-28,health_beauty,13,863.69
2018-04-29,health_beauty,19,1452.29
2018-04-30,health_beauty,33,4326.78
2018-05-01,health_beauty,33,2956.04
2018-05-02,health_beauty,89,7687.96
2018-05-03,health_beauty,34,3665.79
2018-05-04,health_beauty,45,5800.68
2018-05-05,health_beauty,27,3908.23
2018-05-06,health_beauty,25,2357.6
2018-05-07,health_beauty,52,5244.44
2018-05-08,health_beauty,52,6847.35
2018-05-09,health_beauty,46,4579.69
2018-05-10,health_beauty,51,6049.7
2018-05-11,health_beauty,40,5337.96
2018-05-12,health_beauty,18,1337.8
2018-05-13,health_beauty,17,1460.07
2018-05-14,health_beauty,30,2062.82
2018-05-15,health_beauty,38,3850.77
2018-05-16,health_beauty,38,6826.05
2018-05-17,health_beauty,29,4664.26
2018-05-18,health_beauty,18,1528.03
2018-05-19,health_beauty,13,2276.21
2018-05-20,health_beauty,24,3010.33
2018-05-21,health_beauty,22,2736.96
2018-05-22,health_beauty,27,2994.83
2018-05-23,health_beauty,12,769.66
2018-05-24,health_beauty,12,1273
2018-05-25,health_beauty,14,673.73
2018-05-26,health_beauty,15,2487.14
2018-05-27,health_beauty,6,393.09
2018-05-28,health_beauty,13,2907.57
2018-05-29,health_beauty,18,5902.36
2018-05-30,health_beauty,14,1688.51
2018-05-31,health_beauty,16,4762.72
2018-06-01,health_beauty,15,2522.45
2018-06-02,health_beauty,17,2613.17
2018-06-03,health_beauty,28,4406.79
2018-06-04,health_beauty,24,6175.63
2018-06-05,health_beauty,36,4434.56
2018-06-06,health_beauty,31,3626.67
2018-06-07,health_beauty,31,5338.8
2018-06-08,health_beauty,42,5759.15
2018-06-09,health_beauty,20,2852.71
2018-06-10,health_beauty,30,3835.94
2018-06-11,health_beauty,37,6032.84
2018-06-12,health_beauty,49,3662.19
2018-06-13,health_beauty,53,6827.08
2018-06-14,health_beauty,46,4903.72
2018-06-15,health_beauty,40,4866.11
2018-06-16,health_beauty,17,2521.38
2018-06-17,health_beauty,18,1523.41
2018-06-18,health_beauty,41,5582.66
2018-06-19,health_beauty,36,4047.31
2018-06-20,health_beauty,43,2906.89
2018-06-21,health_beauty,44,3719.37
2018-06-22,health_beauty,20,2627.37
2018-06-23,health_beauty,27,3491.8
2018-06-24,health_beauty,46,3650.37
2018-06-25,health_beauty,35,2617.52
2018-06-26,health_beauty,32,2902.21
2018-06-27,health_beauty,46,4286.32
2018-06-28,health_beauty,69,5385.7
2018-06-29,health_beauty,22,1599.24
2018-06-30,health_beauty,16,1145.97
2018-07-01,health_beauty,11,965.13
2018-07-02,health_beauty,24,1874.56
2018-07-03,health_beauty,45,5291.11
2018-07-04,health_beauty,41,5521.16
2018-07-05,health_beauty,33,4108.89
2018-07-06,health_beauty,16,2260.57
2018-07-07,health_beauty,22,1483.58
2018-07-08,health_beauty,23,1611.48
2018-07-09,health_beauty,26,2377.53
2018-07-10,health_beauty,18,2577.62
2018-07-11,health_beauty,12,1218.66
2018-07-12,health_beauty,12,1183.63
2018-07-13,health_beauty,33,6391.22
2018-07-14,health_beauty,27,2964.09
2018-07-15,health_beauty,35,8501.34
2018-07-16,health_beauty,42,6384.14
2018-07-17,health_beauty,47,5559.91
2018-07-18,health_beauty,43,6221.79
2018-07-19,health_beauty,33,4356.43
2018-07-20,health_beauty,23,2923.44
2018-07-21,health_beauty,34,2732.81
2018-07-22,health_beauty,14,1129.27
2018-07-23,health_beauty,63,4456.25
2018-07-24,health_beauty,32,6174.09
2018-07-25,health_beauty,45,3822.23
2018-07-26,health_beauty,30,4999.94
2018-07-27,health_beauty,17,2723.02
2018-07-28,health_beauty,24,6552.59
2018-07-29,health_beauty,11,2110.69
2018-07-30,health_beauty,29,4878.54
2018-07-31,health_beauty,29,3752.48
